Code,Name,
STT002,STT FASCINATING LIGHTS,
STU001,STUDIO VERTU,
STU002,STUART FORBES,
STU003,STUDIO BAZAR,
STU004,STUDIO SILVERSMITHS,
STU005,STUDIO  VERTU EUROPE,
STU006,STUBBS MUGS,
STV001,STV INTERNATIONAL,
SUA001,SPOONFULL BOTANICAL(NATURES G),
SUB001,SUBURBAN STYLE,
SUC001,SUCK UK,
SUC002,SUCHO,
SUD001,SUD,
SUD002,SUD ETOFFE,
SUE001,SUE ROWE,
SUF001,SUNFLOWER FOOD AND SPICE CO,
SUG001,SUGAR LOAF PROMOTIONS (PENCILS,
SUG002,SUGARBOO DESIGNS,
SUK001,SUKIE INT,
SUK002,SUKI TEAHOUSE LIMITED,
SUK003,SUKIE LTD,
SUL001,D OSULLIVAN GRAPHIC SUPPLIES,
SUL002,SULA,
SUM001,SUMMERHILL STUDIOS,
SUM002,SUMA WHOLEFOODS,
SUN001,SUNSHINE OF AFRICA,
SUN002,SUNDAY,
SUN003,SUNNFLAIR(GARDEN),
SUN004,SUNSHINE JUICE,
SUN005,SUNCOAST,
SUN006,SUNSHINE FASHIONS,
SUN007,SUNDE WHITE INDUSTRIES,
SUN008,SUNNYLIFE UK EUROPE LTD,
SUN009,SUNDAY IN BED,
SUR001,SURVIVAL BOOKS,
SUS001,SUSHI @ HOME,
SUS002,SUSIE WATSON DESIGNS LTD,
SUS003,SUSHI KING,
SUV001,SUVIC PRODUCTS LTD,
SUZ001,SUZANNES,
SUZ002,SUZIE BLUE,
SVC001,SAVAGE CABBAGE (NATURES GOLD),
SVS001,SAVON STORIES,
SW001,SPRINGWOOLS LTD,
SWA001,SWAN OF DENMARK,
SWE001,SWEENEY OROURKE,
SWE002,SWEETBANK FRUIT FARM,
SWE003,SWEET TREES,
SWE015,SWEATERS OF IRELAND,
SWE285,SWEETMASTERS,
SWI001,SWITCH STICKS,
SWK001,STONEWALL KITCHEN,
SWL001,SUE WARDELL,
SWR001,SCARTHINGWELL REPLICAS,
SWS001,THE SWEET SHOP[,
SY001,SYRAH (WINES),
SYM001,SYMMONS LTD,
SYM002,SYMPROVE (NATURES GOLD),
SYN001,SYNTHETIC EXTREME,
SYO001,SYOT LTD,
TAB001,TABOR DESIGNS (GARDEN),
TAD001,TADE PAYS DU LEVANT,
TAF001,THE ART FILE,
TAJ157,TAJ WOOD & SCHERER,
TAK001,TAKKODA,
TAK002,TAKENET UNIPESSOAL,
TAL001,TAMIELLE,
TAL002,TALKING TABLES,
TAL003,TALINI & CO,
TAL004,TALMARC CLOTHING LTD,
TAL005,TALLER DE LAS INDIAS,
TAL006,MADE BY TALENTED LTD,
TAM001,TAMPICO,
TAM002,TAMARA HENRIQUES DESIGN GMBH,
TAN001,TANT QUIL Y AURA,
TAN002,TAN ORGANIC,
TAR001,TARAS HANDMADE FOODS,
TAR002,TARA JEWELLERY,
TAR003,TARGET DRY,
TAR004,TARA HILL HONEY,
TAR005,TARGET DRY,
TAR006,TAR LTD,
TAS001,TASTE OF IRELAND,
TAS002,TASTY,
TAS003,TASTY FRANCE,
TAT001,TATINE CANDLES,
TAY001,TAYBERRY,
TAY002,TAYLOR BULBS,
TAY003,TAYLORS OF HARROGATE,
TAY004,TAYLORS EYE WITNESS,
TAY005,TAYBERRY,
TBCMK01,THE BIG CHEESE MAKING KIT LTD,
TBD001,THE BUTCHERS DAUGHTERS,
TBS001,THE BOOK SERVICE LTD,
TC001,TOP CARDS,
TCA001,THE CARVED ANGEL,
TCC001,THE COPENHAGEN CANDLE CO. LTD,
TCH001,TOCA HONEY,
TCI001,THAT COMPANY CALLED IF DONTUSE,
TCI002,THAT COMPANY CALLED IF,
TCP001,THE CASTLE PANTRY,
TCS001,TCS SCARVES,
TCV001,THE COLLECTIVE,
TD001,TINA DUNNE,
TDC001,THE DUBLIN COOKIE COMPANY,
TDJ001,TOILES DE JOUY,
TEA001,TEAK ANTIQUITY LTD,
TEA002,TEAPIGS,
TEA003,TEA TIME EXPRESS,
TEAL01,TEAL INTERNATIONAL LDT,
TEC001,TECHTOOL,
TED001,TED BROWN OF DINGLE,
TEE001,TEELAND(WOLLENHAUPT),
TEK001,TEKO,
TEL001,TEAL INTERNATIONAL LTD,
TEM001,TEMERITY JONES,
TEMP,TEMP,
TEN001,TENNANTS AND RUTTLE,
TEN002,TEN SPEED PRESS/CELESTIAL ARTS,
TEN003,teNEUES,
TER001,TERRE ROUGE,
TER002,TERRACE & GARDEN,
TER003,TERESA GREEN,
TER004,TERAFEU-TERAFOUR,
TEST,test,
TEX001,TEXTILE IMAGES,
TEX002,TEXTO,
TEX003,TEXNORTE INDUSTRIAL LTD,
TEZ001,TEEZE,
TFD001,THE FARMERS DAUGHTER,
TFM001,THE FISH MAN (MOUNTUSHER),
TGS001,THE GREEN SUITCASE,
THA001,THAMES & HUDSON,
THA002,THAI FOOD COMPANY,
THA003,THANG THO LTD,
THA004,THAI ORIGINS,
THE001,THE BIG O,
THE002,THE GO ROUND,
THE003,THE FUNKY FAMILY,
THE004,THE MASTER HERBALIST,
THE005,THE CHRISTMAS CABIN,
THE006,THE TABLE TOP COMPANY,
THE007,THE BATH HOUSE LTD,
THE008,THE PINK TOOLBOX CO.,
THE009,THE OIL MERCHANT,
THE010,THE DOORMAT COMPANY,
THE011,THE BEER MACHINE,
THE012,THE BEAD SHOP,
THE013,THEIR NIBS,
THE014,THE CHOCOLATE SHOP,
THE015,THE OLD BASKET SUPPLY CO,
THE016,THE MUDDY DOG COMPANY,
THE017,THE BUDDHA BRUNCH,
THE018,THE DOLLY TUB,
THE019,THE CONDIMENT CO.,
THE020,THE BALM,
THE021,THE HAPPY PEAR LIVING FOODS,
THE022,THE CAKE STAND,
THE023,THERAPY AROMA,
THE024,THE PAPER STUDIO,
THE025,TRS & CO THE RENOVATION STORE,
THE026,THE PURE PORK CO,
THE027,THE LASH EMPORIUM,
THE028,THE ELLIE ROSE,
THE029,THE T-CHEST,
THE030,THE ECLECTIC LIFESTYLE CO,
THE031,THE ATLANTIC EQUIPMENT PROJECT,
THE032,THE IRISH HANDMADE GLASS CO,
THE033,THE COOL COMPANY,
THE034,HUGH MAGUIRE (SMOKIN BUTCHER),
THG001,TEDDY HERMANN GMBH,
THI001,THISTLEDOWN COTTAGE CRAFTS,
THI002,THINK INDUSTRY,
THI003,THINK GADGETS,
THI004,DO NOT USE - THISWORKS,
THI168,THINK PINK - COWLEY DESIGNS,
THL001,THE HEALTH STORE,
THO001,THOMPSON & MORGAN,
THO002,THORSONS,
THO003,THOMAS FRIEDRICK & CO,
THO004,THOTMEA SARL,
THR001,THREE WELLS DAIRY,
THR002,THREADS - THREADING CHAIR,
THR003,THREAD RETAIL UK (FAR AFIELD),
THW001,TIANJIN HONGHE WOOL KNIT GOODS,
TIC001,TIC TAC TOE,
TIC002,TICKTECH (JY),
TIF001,TIFFANYS TOOLS,
TIG182,TIGERMOTH,
TIL001,TEXTILE IMAGES LTD,
TIL002,TILNAR LTD,
TIL003,TILLEY & GRACE,
TIM001,TIMBER PRESS,
TIM002,TIMBUKTU LTD,
TIM003,TIMEHOUSE,
TIM004,BY TIMO,
TIM005,TIMBERGRAM,
TIM006,TIMEX GROUP ITALIA SRL,
TIN001,TINNAKEENLY LEATHERS LTD,
TIN002,TINTIN,
TIN003,TIN TREATS,
TIN004,TINK GADGETS,
TIN005,TINDAL WINES,
TIP001,TIPPERARY ICE CREAM,
TIV001,TIVOLI,
TJH001,TJH JEWELLERY,
TJH002,TOM JACKSON,
TKC001,TKC SALES,
TKL001,TOM KELLY,
TKS001,THE KONJAC SPONGE CO LTD,
TLM001,THE LITTLE MILL COMPANY,
TLW001,TURF LAWN SALES,
TM001,TM INTERIOR,
TM002,TM DESIGNS .CO.UK,
TMC001,TM COLLECTION,
TMI001,TM INTERIOR,
TNT001,THE NATURE OF THINGS LTD (NG),
TNY001,TORREFAZIONE NEW YORK,
TOA001,TOUCH OF OAK,
TOB001,TOBAR LTD (DO NOT USE),
TOB002,TOBY TEXTILE,
TOB003,TOBY TIGER,
TOB004,TOBAR,
TOC001,TOCCA BEAUTY,
TOD001,TODAY WAS FUN LTD,
TOG001,TOGGI CLOTHING,
TOH001,TOHU BOHU,
TOM001,TOM MCGUINNESS,
TOM002,TOM CHAMBERS,
TOM003,TOM & SALLYS HANDMADE CHOC,
TON001,TONFISK DESIGN,
TON002,TONN,
TON003,MONKSTOWN KITCHENS,
TOO001,TOOTH FAERIE (NATURES GOLD),
TOO003,REAL OLIVE CO / TOONSBRIDGE,
TOP001,TOPAZ GLOW,
TOP002,TOP THAT PUBLISHING,
TOP003,TOP MOKA,
TOR001,TORC TRUFFLES,
TOR002,TORPATOFFELN AB,
TOR003,TORBA,
TOR072,TORC TRUFFLES,
TOT001,TO THE STARSLTD,
TOT002,TOT CARS,
TOT003,TOTSEAT LTD,
TOU001,TOUCHSTONE ACCESSORIES LTD,
TOU002,TOUCH OF GINGER,
TOW001,TOWNSEND CROQUET,
TOW002,TOWN & COUNTRY,
TOX001,TOXIC TWINS,
TOY001,TOYS 4 BOYS PEARLS 4 GIRLS,
TOY002,TOY WORKSHOP,
TOY003,TOY WORKSHOP (�),
TOY004,TOYSMITH,
TOY119,TOYWAY,
TPH001,TOP THAT,
TPP001,THE PLASTIC PEOPLE CO.,
TPP01,THE PLASTIC PEOPLE COMPANY,
TPW001,T.P.WHELEHAN,
TPY001,THE PANTRY (NATURES GOLD),
TR7001,TRIPLE 7 EUROPE,
TRA001,TRADESMAN SCHRACLE EUROPE,
TRA002,TRADITIONAL CHEESE CO,
TRA003,TRAG KNITWEAR,
TRA004,TRAPP PRIVATE GARDENS,
TRA005,TRAVIS & LEIGH,
TRA006,TRADE FAIR INTERNATIONAL,
TRA007,TRAVAUX EN COURS,
TRA008,TRADING POST,
TRA009,TRAVIS DESIGNS,
TRA010,TRANSIT TEXTILES AGENCY B.V.,
TRA014,TRADE WINDS,
TRA062,TRADITIONAL CRAFT LTD,
TRA145,TRANSOMNIA LTD,
TRD001,TREASURED DOLLS,
TRE001,TREASURE GIFTS?HOME & GARDEN,
TRE002,TRENDS UK,
TRE003,TREATY JEWELLERY,
TRE008,TREFOIL PRODUCTS LTD,
TRI001,TRIPLE STAR,
TRI002,TRICO-FRANCOIS sa,
TRI003,TRIMEX,
TRI004,TRIS,
TRID001,TWO ROOMS IN DUBLIN,
TRL001,TRACKLEMENT COMPANY LTD,
TRN001,TRANQUILLO,
TRO001,TROUSSELIER,
TRO002,TROUSSEAU,
TROCAIRE,TROCAIRE CHARITY,
TRS001,TRANSNAV DIST (NATUES GOLD),
TRU001,TRUMPERS WORLD,
TSC001,TSCD INTERNATIONAL,
TSE001,TSE-TSE ASSOCIEES,
TSG001,THE SEA GARDENER,
TSU001,TECHNOLOGY WILL SAVE US,
TT001,THE IN THING,
TTF001,TRULY TRUFFLES,
TTS001,TO THE STARS,
TTS002,THE TEA SHED LTD,
TTV001,TASTE THE VIEW,
TUF001,TUUFS WORLD,
TUL002,TULLU BS,
TUL061,TULCHAN,
TUR001,TURQUAZ,
TUR002,TURTLE BAGS LTD,
TUR003,TURNABOUT (MOLESKINE),
TUR004,TURUL TRADE (NATURES GOLD),
TUR151,DONAL TURPIN,
TVL001,TVL VENDING / ESSENCE COFFEE,
TWE001,TWEEDMILL TEXTILES LTD,
TWI001,TWINE OIL CO.(ORGANIC HERB CO),
TWI002,TWIN BUSCH,
TWI003,TWISTED TWEE,
TWI004,TWIST & TANGO,
TWO001,TWO LITTLE BOYS,
TWO129,TWOS COMPANY BY MULHOUSE,
TWW001,THE WORM WORKS,
TY 001,TY UK LTD,
TYD001,TY DEUTSCHLAND,
TYP001,TYPHOON,
TYR001,TYRRELLS CRISPS,
TYR002,TYRELL & CO (WINE),
TYR003,TYRRELL KATZ,
UAS001,UASHMAMA,
UBA001,UBANG,
UBU001,UBU PARIS,
UC001,URSULA CELANO,
UFO001,UNITED FACTORY OUTLET CENTRE,
UIN001,UNIVERSAL INNOVATIONS,
UKG01,UK GREETINGS,
UKI001,U.K.I. PRODUCTS LTD,
UKW001,U KWENZA,
ULS001,ULSTER WEAVERS,
ULS013,ULSTER WEAVERS HOME (dont use),
ULT001,ULTIMATE FINE FOODS LTD,
ULY027,ULYSSE  SARL,
UMM001,UMMERA SMOKED PRODUCTS,
UMO001,UMO CHAUSSURES,
UMP001,UMPEN EDITIONS,
UNE001,UNEMPLOYED PHILOSOPHERS,
UNE002,UN ESPRIT EN PLUS,
UNI001,UNICHEM,
UNI002,UNI-COM (GLOBAL) LTD,
UNI003,UNION VICTORS CO,
UNI004,UNITED PERFUMES,
UNI005,UNIVERSITY GAMES,
UNL001,UNE LIGNE,
UNW001,UNWINS,
UPS001,UPS DELIVERY,
URB001,URBAN TURBAN,
URB002,URBAN GRAPHICS (TOP CARDS),
URB003,URBAN 10,
URB004,URBAN GRAPHIC,
URB005,URBAN VEDA,
URB006,URBAN BRANDS APS,
URN001,URNEY CHOCOLATES,
USE001,USEFUL GIFTS,
USH001,USHOS,
UST001,U STUDIO DESIGN LTD,
UTT001,UTTAM LONDON,
UVC001,URBAN VILLAGE CHOCOLATES,
UZP001,THE UZIMA PROJECT CHARITY (NG),
VAD001,VADOBAG,
VAG001,VAGABONG VINTAGE FURNISHINGS,
VAL001,VALERIA PRODUKTEN B.V.,
VAN001,VAN DEN BERG FOODS,
VAN002,VAN CLEEF,
VAN003,VAN ROON,
VAN004,VANILLA PATISSERIE,
VAN005,VAN DER LEDEN MANDWERK,
VAN006,VAN VERRE,
VAN007,SAS VANERRA,
VAN027,VAN LAUREN (GOURMET CANDY CO),
VAP001,WHITE PEBBLE,
VAR001,VARAGES EN PROVENCE,
VAS001,VASA,
VBT001,VIRTUE BRUSH LIMITED,
VCL001,V CLAIRE (NATURES GOLD),
VCP001,VIRGINIE CLAIRE IRELAND LTD,
VDY001,THE VILLAGE DAIRY,
VED001,VEDONEIRE,
VEG001,VEG TRUG,
VEN001,VENDULA LONDON (JY),
VEN002,VENTURI,
VEN003,VENTURE INNOVATIONS,
VEN004,VENT DE BOHEME SARL,
VER001,VERONIQUE SCARVES,
VER002,VERJUICE UK,
VER003,VERNA AB (OLSSON & JENSEN),
VER004,VIRIDIAN (NATURES GOLD),
VER040,VERCERAL(COTE TABLE),
VES001,VESTLI HOUSE,
VET001,VETRERIE RIUNITE,
VFG001,VERMONT FARMGIRL INC,
VGC001,VGC INTRECO,
VGC002,VGC LE DAUPHIN,
VIA001,VIA PONDICHERY,
VIC001,VICTORIA JILL,
VIC002,VICTORIA MILLER CREATIONS,
VID001,VIDA KIDS,
VID002,VIDAR,
VIL001,VILLA COLLECTION A/S,
VIL002,VILAC,
VIN001,VINNIE HANLON CATERING,
VIN002,VINCENT ADAMS IMPORTS,
VIN003,VINTAGE KIT,
VIR001,VIRAGE,
VIR002,VIROJANGLOR,
VIR003,VIRGINE CLAIRE (NATURES GOLD),
VIS001,VISUAL FEAST PRODUCTIONS,
VIT001,VITZ DRINKS LIMITED,
VIT002,VITALITY4LIFE,
VIT003,VITA,
VIT004,Do not use - VITA LIBERATA,
VIV001,VIVIEN IRELAND LTD,
VIV002,VIVIEN WALSH,
VLA001,VANILLA,
VMN001,VAN MANEN,
VNN001,VIRIDIAN NUTRITION NG,
VNT001,VENT DU SUD,
VOE001,VOUGE ACCESSORIES UK,
VOG002,vOGLINE,
VOL001,VOLUSPA UK,
VOY001,LE VOYAGE EN PANIER,
VOY002,VOYA,
VPL001,VITA PLANTAE (NG SUPPLIER),
VPS001,VPSV,
VQP001,VQP (GARDEN SUPPLIES),
VRM001,VER MIKLAS (NATURES GOLD),
VSI001,VEGETARIAN SOCIETY OF IRELAND,
VTL001,VITA LIBERATA UK �,
VUS001,VARIOUS,
W&P001,WALTERS & PREDIGER (H&M),
W&W001,WILD & WOLF LTD,
W007,WILD ORCHARD,
W2001,W2 PRODUCTS LTD,
WAB117,THEWABBIT CO.,
WAC001,WACKX,
WAF001,WILD ABOUT ( FOOD ) LTD,
WAG001,THE WAGON COMPANY,
WAH001,WILD ATLANTIC HEALTH LTD,
WAL001,WALNUT TREE,
WAL002,WALTON & CO.,
WAL003,WALTON & CO LTD,
WAL004,WALKER BOOKS,
WAL005,WALTHER & CO,
WAL031,JC WALSH & SONS,
WAL052,WALCOT POTTERY,
WAL108,THE ROSALIND WALSHE COLLECTION,
WAL125,WALKER TRADING LTD.,
WAM001,WAMPUM,
WAN001,WAND CO.,
WAR001,KEVIN WARNER,
WAREHSE,AVOCA ROI WAREHOUSE,
WAT001,WATCHOUT(JY),
WAT002,WATSOAP.COM,
WAT003,WATCHBELL,
WAT004,WATCH THIS SPACE,
WAT005,WATERNLIFE,
WAT006,WATERMARK CARDS LTD,
WAT091,WATERFORD CRYSTAL,
WAV001,WAVE MUSIC,
WAW001,WILD ATLANTIC WAY PRODUCTS,
WAX001,WAX LYRICAL LTD,
WAX002,WAXCRAYON LTD,
WBB001,WILDBERRY BAKERY,
WCL001,WILKIE`S CHOCOLATE LIMITED,
WCP001,WINE COMPLIMENTS (metrokane),
WDE001,WISDOM OF NATURE,
WDW001,WILDWOOD (NATURES GOLD),
WEA002,WEAVABEL,
WEB001,WEBSTERS,
WED001,WEDGEWOOD,
WEE001,WEE URBAN,
WEE002,WEE GALLERY-KIDZPIRATION,
WEL001,WELL PICKLED,
WEL004,WELLIGOGS,
WEL005,WELSH LADY PRESERVES,
WEN001,WENDEKREIS,
WES001,WEST CORK HERB FARM,
WES002,WESTMINSTER TEAK,
WES003,WESTWOODS,
WES004,WESTLAND,
WES005,WESTEND KNITWEAR,
WES006,WEST METERS LTD,
WES007,WESTACRE LTD(GWYNEDD CONFECT),
WES008,WESCO,
WESCHEM,WES-CHEM PRODUCTS,
WFB001,WOLFRAM BERGE (DELIKATESSEN),
WHB001,WHELAN BUTCHERS,
WHH001,WITCH HAZEL HANDMADE SKINCARE,
WHI001,WHITE STUFF,
WHI002,WHITBREAD WILKINSON,
WHI003,WHITE LEAF,
WHO001,WHOLEFOODS WHOLESALE LTD,
WHT001,WHITTARD OF CHELSEA,
WIC001,WICO KNITWEAR,
WIC002,WICKLOW WINE CO,
WIC003,WICKLOW FINE FOODS,
WIC004,WICKLOW FARMHOUSE CHEESE,
WIC005,WICKLOW BEES & HONEY NATURE GO,
WID001,WIDDOP BINGHAM + CO,
WID002,WIDMANNS,
WID003,WIDE EYED,
WIF001,WILD IRISH FOODS,
WIG001,WILD IRISH GAME,
WII001,WILDE IRISH CHOCOLATES (NG),
WIL001,WILLOW DESIGN & PUBLISHING,
WIL002,WILDLIFE WORLD,
WIL003,THE WILD GOOSE STUDIO,
WIL004,WILSON BROS,
WIL005,WILLOWDATE,
WIL006,WILLIAM CARR & SONS LTD,
WIL007,WILD ORCHARD NATURAL BEVERAGES,
WIL008,THE WILD BIRD FEED,
WIL009,WILLOWDALE,
WIL010,WILDLY DELICIOUS FINE FOODS,
WIL011,WILK DESIGN,
WIL012,WILDLIFE GARDEN,
WIL013,WILLIES DELECTABLE CACAO,
WIL014,WILLIOW DIRECT,
WIL015,WILBAY LTD,
WIL090,WILSONS FINE ENGLISH FOOD,
WILL007,WILLIAMSON & MAGOR,
WIN001,WINTER FLORA,
WIN002,WINDMILL AGGRETATES,
WIN003,WINGED HEART,
WIN004,WINES DIRECT,
WIN005,THE WIN GREEN TRADING CO LTD,
WIN007,WINTER REPRODUCTIONS,
WIN008,WINNING MOVES,
WIN009,WINEBOX CO. LTD,
WIS001,WISART,
WIS002,WILD IRISH SEA VEG,
WIT001,WITH IT,
WIT002,WITSHOP.CO.UK,
WKD001,WICKED WHOLEFOODS,
WKM001,WORKMAN PUBLISHING,
WLB001,WILLIMA BOUNDS LTD,
WLB002,WINELAB LTD,
WLF001,WILDLIFE WORLD (HOWBERT),
WLP001,WALTER PFEIFFER STUDIOS LTD,
WMC001,WILLIAM McCARTHY (LADY LAURA),
WML001,WILLIAM LEVENE LTD,
WOB001,WOBBEL BV,
WOD001,WEST OF DINGLE,
WOF001,WOOUF!,
WON001,WONDERBAKE,
WON002,WONDERWEAVE LTD,
WON003,WISDOM OF NATURE,
WOO001,WOODCOCK SMOKERY,
WOO002,WOODCOWN,
WOO003,WOODS & WILLOW,
WOO004,WOODEN HEART,
WOO005,THE WOODEN SPOON PRESERVING CO,
WOO006,WOODPARK PUBLICATIONS,
WOO007,WOODCHESTER FINE FOODS,
WOO008,WOODS WINE,
WOO009,WOODD,
WOO160,T&G WOODWARE,
WOR001,WORKLOCK,
WOR002,WORKER B,
WOR003,WORLDS GREATEST MINDS,
WOR098,WORLDWIDE CO.,
WOS001,WILD OATS,
WOU001,WOUF SL,
WOW001,WOW ! STUFF LTD,
WP001,WOODSTOCK PERCUSSION UK,
WPC001,WOODED PIG / BIRD FARM,
WRE001,WRENDALE DESIGNS,
WRI001,WRIGHTS OF MARINO,
WRP001,WICKLOW RAPESEED OIL,
WTD001,WESTLAND HORTICULTURE LTD,
WUW001,WU & WU,
WWB001,WICKLOW WOLF BREWING CO,
WWF001,WICKED WHOLEFOODS,
WWI001,W. WILLIAMS & SONS LTD,
WWW001,WICKLOW WAY WINES,
XIN001,XD DESIGN-XINDAO,
XL001,XL BVBA,
XLB001,XLBOOM,
XOO001,XOOPAR,
XQU001,XQUISITE,
XYR001,XYRIS/ XAROBI (JY),
XYS001,XYSTOS (GR),
Y&L001,Y&L CO. LTD (EQUILIBRIUM),
YAK001,BLACK YAK,
YAR001,YARON MORHAIM,
YBB001,FODDER CAFE,
YCU001,YCUK,
YDN001,FORK CAFE DUNBOYNE,
YER001,YERSE,
YLI001,YLIADES,
YOC001,YOCO,
YOF00,YOUSAF HANDMADE SOAPS,
YOF001,YOUSAF HANDMADE SOAPS,
YOG001,YOGANDHA,
YOO001,YOO LIM,
YOR001,YORKSHIRE CRISP COMPANY,
YOS001,YOSI SAMRA,
YOU001,YOUNG ITALIANO,
YOU002,YOUNG GENERATION,
YRE001,EGG CAFE RATHCOOLE,
YUY001,YUYU DESIGNS,
ZAA001,ZAAMA,
ZAC001,ZACK GMBH,
ZAG001,ZAGO,
ZAI001,ZAIDA,
ZAK001,ZAK DESIGNS LTD,
ZAR001,ZARAMAMA FOODS,
ZAZ001,ZAZAZ JEWELLERY,
ZEL001,ZELCO PRODUCTS,
ZEN001,ZENNER LTD,
ZEN002,ZENNA,
ZEN003,ZEN ETHIC,
ZEN004,ZENZA BV,
ZER001,ZERO DE CONDUITE,
ZEU01,ZEUS PACKAGING,
ZEV001,ZEVRO,
ZEZ001,ZE-ZE,
ZOE001,ZOE BONBON,
ZOO001,ZOOBOOKOO INT LTD,
ZOO002,ZOOCCHINI,
ZOR001,ZOR & SEBICOTANE (JY),
ZOT001,ZOTA (NATURES GOLD),
ZPM001,ZPM,
ZUC001,ZUCCEROO BY CASETO
